cycles,instructions,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
241299858,85670545,2762946,134,171844115
240503842,85359895,2752739,119,171234147
241326966,85672405,2762264,116,171649729
241197289,85643801,2761887,121,171710901
240907443,85562563,2758784,134,171617750
236548278,83996917,2708864,116,168499957
241281702,85761623,2765197,109,171965503
238784274,84844349,2736340,101,170147904
238811930,84879006,2737250,117,170174000
241073687,85689735,2762986,112,171872432
241189363,85701390,2763400,96,171820412
237974914,84523069,2725782,77,169546702
238624605,84685737,2730820,100,169823921
238733362,84745536,2733040,110,169899391
241137582,85633965,2761582,112,171550991
238637887,84789184,2734403,131,170012084
238911831,84894181,2737528,102,170283259
238640123,84765319,2733480,103,170001313
241257256,85718528,2763886,106,171812534
241182296,85648133,2762311,134,171731765
241072056,85638956,2761623,92,171675347
240127386,85266739,2749871,96,170996252
238585965,84688032,2731012,136,169739347
241216758,85658053,2762192,143,171802371
238790701,84809551,2734394,84,170050253
238777466,84855679,2735888,94,170159091
241341362,85769187,2765672,111,171995361
238657310,84799786,2734380,135,170020579
238783966,84833767,2735109,92,170110360
241171278,85695371,2763313,112,171812186
241258494,85647478,2762020,120,171773636
240390553,85353388,2752633,89,171251187
238752798,84760850,2733401,120,169903687
238624562,84768321,2733308,115,169928040
238559928,84754898,2733070,133,169933859
238718833,84795435,2734393,121,170033647
238754295,84812868,2734738,97,170043838
238712183,84817673,2734709,127,170053973
238762326,84862034,2735697,112,170252871
238888384,84871598,2737225,102,170168918
241150401,85699638,2763476,109,171783614
240331406,85410052,2753953,107,171227525
240934952,85480609,2756978,97,171406207
241289551,85694416,2762814,128,171814186
238713215,84774490,2733680,81,169961085
238665153,84752821,2733112,128,169929426
241180500,85644877,2761887,100,171619151
238811671,84794702,2734383,94,169980103
241242701,85708210,2763793,150,171866508
241126394,85655665,2762323,102,171850956
241156832,85711032,2763813,126,171867736
238742393,84819657,2735013,121,170092791
238233954,84514183,2725382,124,169458395
241207476,85684526,2762923,148,171714185
240874326,85513344,2757735,109,171514563
236454579,84007240,2708613,125,168401490
238814776,84819223,2734983,134,170090304
238933838,84840954,2736418,116,170169359
241011737,85588736,2759865,99,171590081
241018643,85568897,2759529,137,171623130
238750475,84736101,2732481,120,169959110
241103099,85718964,2764100,89,171787186
237946448,84411453,2722325,133,169261947
238861093,84819068,2734993,121,170100147
238618903,84722162,2732132,110,169828976
238696665,84745691,2732950,96,169911135
241163672,85644722,2762312,124,171900388
238584711,84748946,2732659,114,169916178
240946862,85599617,2760384,101,171802165
240918192,85571470,2759233,86,171502884
240833891,85494806,2757057,126,171415097
241054482,85649217,2761623,140,171765713
238179364,84524475,2725753,108,169559534
241068394,85596145,2759954,96,171520377
238475123,84674298,2730300,107,169804588
238779484,84753007,2733235,104,169943804
238953442,84864576,2736558,132,170270683
238774937,84772971,2733464,107,170104606
238734946,84789618,2733888,119,169913189
239155033,84944898,2739247,148,170513894
238955068,84912037,2738021,97,170286866
241236466,85752447,2764822,110,171932181
238400430,84593419,2728441,122,169618917
241099271,85603647,2760636,109,171695708
241101958,85563987,2759665,110,171503683
238566305,84705391,2731377,87,169875464
241199851,85666268,2762398,106,171888924
241159261,85673665,2762353,113,171755937
238725952,84782344,2734397,92,170087667
241173347,85686789,2763298,99,171877349
238775431,84832894,2736029,143,170145056
241139161,85687192,2763072,108,171776180
240364483,85310853,2751052,128,171179982
238715658,84740100,2733065,115,169845888
238708475,84786157,2733637,113,170066539
240174352,85280689,2750464,114,171084860
240900309,85561394,2758807,127,171646741
241272610,85692152,2763091,120,171654226
238839006,84838350,2735666,135,170059073
241109285,85607988,2760903,85,171657142
241006639,85612110,2760456,94,171765099
241094436,85681314,2762638,107,171825895
237788372,84402138,2721763,103,169238326
239192824,84940495,2739036,130,170291483
237539372,84401405,2721339,107,169231621
239701718,85128882,2745144,127,170758230
239535442,85096797,2744002,110,170564555
239676942,85125999,2745094,104,170771445
239544960,85085265,2743869,138,170615051
239575100,85110519,2743825,107,170630665
239601921,85088675,2743815,121,170645331
240042736,85262524,2749256,136,170927838
238289083,84604424,2728270,101,169626754
239485046,85038517,2741735,115,170535846
236855550,84112577,2712234,129,168795207
239633215,85105230,2744251,182,170653473
239575355,85091527,2743895,126,170652214
239707249,85156627,2745985,131,170649099
239548770,85117009,2744472,138,170630306
239685091,85153992,2745475,106,170649881
239629516,85145828,2745605,123,170722459
239555287,85070117,2743644,113,170672879
238909313,84840427,2735624,114,169958812
239649322,85091753,2743545,109,170669902
236843809,84061884,2710946,118,168602918
239525245,85016445,2741783,99,170520797
239587302,85097293,2743822,103,170610296
239645387,85151884,2745628,119,170712223
239612442,85115428,2744449,107,170673997
239481604,85114808,2744229,106,170684570
239699049,85145282,2745496,118,170773034
239597896,85088520,2743583,100,170473827
238786499,84778086,2733697,121,169945578
239557825,85046938,2742095,113,170612476
237255053,84205950,2715839,101,168814043
239386424,85023401,2741797,118,170451201
239437605,85014449,2741506,101,170487697
239658626,85110840,2744740,109,170604870
239665696,85157867,2746007,87,170772786
239744273,85193455,2747094,107,170875657
239390999,85027915,2741684,131,170512079
239574236,85116944,2744722,119,170588164
238849814,84731651,2732234,122,169813596
239494014,84967249,2740144,131,170409589
237014303,84128543,2713299,124,168662613
239626977,85125503,2745496,108,170599046
239615669,85112669,2744373,125,170569786
239649940,85108152,2744657,127,170691177
239615163,85057760,2742951,128,170582663
239633292,85109321,2744502,132,170623089
239654564,85091558,2744185,123,170608964
239569410,85091961,2744215,140,170591257
238890112,84829887,2735206,139,170012854
239555454,85070354,2742646,104,170560611
236834191,84088677,2711848,100,168653989
239632450,85080708,2743644,94,170550891
239536370,85069393,2743118,121,170550482
239702262,85145932,2745277,98,170656267
239673022,85139844,2745347,123,170690210
239538052,85041555,2742414,105,170461843
239632251,85106965,2744008,113,170689895
241105124,85424933,2754689,115,171332358
238625579,84666486,2730106,97,169882119
239662386,85075841,2743590,130,170550143
236958444,84151141,2713549,100,168796063
239703604,85151792,2745585,107,170831421
239565834,85086784,2744048,119,170499168
239518468,85080584,2743267,109,170571993
239566414,85102811,2743983,106,170545411
239420171,85087621,2743306,113,170656588
239493413,85069765,2742994,95,170562974
239358281,84985662,2740586,114,170465260
238761535,84786921,2734275,114,170028193
239440921,85038951,2742284,95,170530284
236850024,84116236,2712444,92,168660246
