cycles,instructions,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
240298442,135267278,3572478,83,84475905
241313783,136453307,3601875,78,85280449
240500444,135610862,3580867,83,84825937
241078541,136364453,3600709,83,85249680
238621421,134831977,3560201,78,84175381
238513239,134810400,3558504,77,84201650
240918839,136332842,3600268,79,85226265
241219013,136333896,3599697,82,85156556
240956723,136175950,3595941,82,85024805
240944626,136109816,3592931,81,85034054
240218777,135341307,3572351,84,84550895
241005746,136290713,3597713,83,85103197
238816661,134836844,3559431,79,84272995
239172875,135168389,3569170,83,84462688
241030240,136229208,3597099,81,85158525
237806204,134372433,3547386,82,83964032
239122467,135251903,3572060,80,84493372
241152913,136335478,3599893,80,85272543
241168879,136111222,3593823,79,85050587
241214487,136263061,3597543,78,85104548
238306803,134313997,3545598,80,83895187
241206136,136535799,3605793,79,85241855
239529252,135093464,3566370,79,84389369
241093677,136223133,3596830,82,85138259
240865290,136028266,3590835,82,84990383
238667136,135061935,3565214,79,84342557
238771481,134968754,3564076,78,84344861
240920611,136358071,3599506,80,85142793
240143220,134910934,3562258,80,84350759
238905809,134790209,3558964,82,84239287
240511626,135240910,3572981,81,84573032
239368115,135090734,3566992,78,84423608
240545149,135620957,3580395,83,84797656
241138799,136073923,3591902,78,84966162
238515127,134755370,3555925,79,84165252
240859620,136164604,3594173,81,85043292
241088099,136200008,3596400,87,85084559
240848606,135947357,3590351,78,85046025
241180774,135912544,3589161,80,84904983
240836466,135911644,3587984,82,85020645
240235499,135221585,3570704,83,84559360
241158953,136202735,3595391,78,85097773
238331798,134232127,3542306,84,83953087
241183629,136329493,3599232,79,85181390
238169225,134440384,3549917,78,83991900
241213756,136155615,3595390,84,85082449
241143014,136207913,3597036,82,85190572
240752495,136025569,3590278,77,84962881
241190890,136122073,3594115,79,85109197
239385054,135170961,3569407,80,84436568
237397746,132960322,3510509,83,83161857
240476628,135717863,3582587,83,84752513
240467472,135835571,3585785,81,84979142
240852212,136092746,3592191,82,85067373
236933824,133741520,3530446,76,83481548
239760620,135536266,3578465,81,84738118
239884454,135383467,3574594,81,84636521
239565992,135271917,3571720,82,84557919
238718253,134437910,3549390,78,84068327
239329516,134784542,3558747,79,84254727
240506331,135315514,3574018,82,84563400
241142522,136180819,3594577,82,85071239
240791614,135695317,3581868,77,84804680
241240775,136298876,3598335,81,85128312
238573682,134752121,3558301,83,84199099
238793280,134808757,3559000,77,84220247
241275015,136297378,3599369,79,85156399
238748925,134958766,3562264,78,84292030
238771232,134883467,3560451,83,84252573
238801522,134756274,3557575,77,84192624
239787477,134535649,3551001,85,84003036
240646625,135657438,3581110,79,84717472
239732635,134988968,3562615,83,84362058
239422451,135165567,3567626,82,84508783
237386956,133848502,3534391,75,83694040
240650739,135795674,3585207,81,84836005
241093792,135924633,3586956,81,84853948
240181846,135377886,3574471,82,84618817
238983357,134433936,3548213,78,83949738
238812297,133243536,3517524,78,83230075
238016130,133629766,3528668,78,83577905
241173233,136037017,3590620,79,84983154
239302499,134577861,3551695,83,84028857
238610705,134518554,3552686,77,84131766
238382819,133324354,3520145,82,83315483
239896802,135243750,3570650,83,84556917
240303600,135513636,3578037,84,84748957
241201386,136067543,3592892,82,85080561
241063557,136052943,3591246,84,84945005
239637717,135037825,3564050,82,84390192
240194862,135067722,3565481,77,84403033
239538511,135119222,3567647,81,84478868
238848925,134800976,3559607,77,84264410
241106536,135998196,3590973,78,84969937
238768286,134578672,3553544,80,84111950
238788572,134828023,3559613,79,84211846
241264372,136208830,3595974,84,85142017
239393914,135033476,3566593,79,84420060
219553112,128856974,3401862,79,79452779
240237908,135086448,3565992,77,84322898
237997394,133657052,3528266,79,83518642
238815203,134470361,3550887,76,83962166
221692626,130031565,3433483,82,80278421
239743811,135208347,3570222,80,84456272
237367052,133862766,3535714,80,83629560
240476151,135712868,3582429,80,84726872
238931367,134816446,3560079,78,84244684
220226559,129607422,3421890,81,79905361
239648099,134923116,3562562,80,84253663
238772709,134409260,3549267,80,83926415
239624482,134717804,3557663,84,84105518
240300841,134694584,3555771,82,84016312
