cycles,instructions,dtlb_load_misses_walk_duration,dtlb_store_misses_walk_duration,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
5367648811,76326003,870718506,3128001324,11268497,6613638,1345435218
5337762654,76178369,868726145,3149809995,11280775,6644683,1327913792
5346714493,76271648,869208544,3135028815,11277621,6659475,1331594485
5376842960,76228750,863152098,3142578666,11268032,6669623,1347940219
5369468149,76171740,864444123,3143055931,11224742,6641121,1348436465
5371685130,76088660,864425648,3155035839,11271976,6614138,1340222836
5402089336,76476195,864021485,3149449549,11280631,6645269,1341591367
5308461919,75983695,869898313,3152734085,11248829,6643482,1326289611
5389184049,76211100,860822137,3139894284,11283941,6628771,1360596493
5392655126,76170606,865745196,3135409099,11223906,6643176,1351153636
5423375550,76641757,868437323,3149828639,11217219,6598048,1344873743
5372913214,76567953,870177946,3156084587,11307122,6618048,1324531618
5300283364,75998373,866528403,3157947565,11312682,6635941,1324501613
5392776582,76358329,858481152,3144303205,11263948,6654509,1354589197
5390554305,76175116,867392360,3136556296,11257070,6596380,1351271875
5348289665,76006525,869268229,3158359607,11237389,6621736,1332519135
5411597489,76609299,867858488,3141672053,11259721,6644909,1343648842
5359669181,76037045,866733202,3148133777,11236955,6617208,1349817939
5374772389,76326583,863670566,3159064419,11285413,6616030,1334959528
5361903727,76362513,862749309,3130709831,11298537,6698758,1339124195
5372179116,76501184,870836168,3156859534,11173197,6635136,1334644043
5429144113,76575820,864493715,3138517577,11303908,6618164,1351919512
5341515347,76343859,866881638,3163346222,11275052,6652864,1327370280
5366622329,76167420,867865583,3152159937,11288428,6625731,1332111995
5391439110,76449324,866273521,3135646055,11250526,6647100,1345602170
5411631418,76670484,860939184,3145420419,11245517,6638668,1351406511
5411918880,76652738,867210223,3152731531,11232081,6589209,1351517618
5412178215,76644094,865224865,3158684361,11253958,6651223,1334967003
5302689946,75753252,864947940,3146387932,11301543,6667672,1324730179
5412305232,76640018,861570241,3136261716,11268473,6648689,1352343403
5388134509,76307547,865172072,3140638990,11193939,6656160,1355484893
5441127950,76622706,868518505,3158864004,11232643,6582523,1348936690
5382556331,76422263,872373578,3154227262,11223582,6601957,1337766850
5394618565,76380957,860851919,3146672469,11281509,6641250,1346365368
5366221434,75990346,867111155,3143434679,11247679,6633396,1336195079
5402996055,76257564,863924175,3150281066,11221901,6609121,1359818447
5406793768,76493867,865574813,3157912926,11255212,6611555,1343162886
5404312261,76520035,868526090,3155012026,11190747,6614730,1348580409
5361236429,76178671,866308981,3160957016,11291013,6603356,1337459327
5358473104,75834900,865840218,3151675458,11225087,6634700,1341389590
5357766054,76241158,866408361,3149788137,11268983,6626989,1328843388
5396181479,76179862,864064631,3153155657,11217288,6634944,1350794968
5416004040,76622779,866853742,3161298746,11206623,6591495,1350275284
5365857667,75962215,866176336,3170981670,11209696,6634876,1335167823
5388420388,76178838,858736483,3154197548,11236091,6628009,1350931759
5400950540,76340698,861114959,3147191822,11184059,6628005,1358145289
5373667208,75969239,863513011,3157263019,11244822,6635562,1338737633
5391763140,76166219,862660227,3163383023,11237200,6604764,1342984723
5368533578,76041694,864144897,3162078922,11209255,6641984,1340712823
5379652477,76029923,856592609,3169284836,11238998,6638412,1344636528
5407861580,76204694,861333405,3160215646,11197231,6569628,1362305988
5383673701,76042946,861293614,3170082516,11232373,6625117,1340926252
5352258541,75878224,861578642,3162750768,11191336,6640400,1345138367
5361617969,76040647,865061089,3173676465,11160349,6613368,1347591480
5369208052,75977429,863987727,3172498109,11194331,6647473,1331448920
5361822069,75996471,862515272,3160229319,11176588,6623267,1348283599
5374184221,75874092,866181599,3168058137,11203603,6608233,1339902595
